Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
SRR12072626	NA	Contig_124_57.2595	1255	1749	-	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	165	165	100.00	100.00	165	WP_001083725.1	trimethoprim-resistant dihydrofolate reductase DfrA12	NA	NA
SRR12072626	NA	Contig_12_65.8545	253	1095	+	rmtC	RmtC family 16S rRNA (guanine(1405)-N(7))-methyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTX	281	281	100.00	100.00	281	WP_000855769.1	RmtC family 16S rRNA (guanine(1405)-N(7))-methyltransferase	NA	NA
SRR12072626	NA	Contig_12_65.8545	4115	4951	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
SRR12072626	NA	Contig_12_65.8545	4948	5292	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
SRR12072626	NA	Contig_133_44.2081	52841	53698	+	blaSHV-28	class A broad-spectrum beta-lactamase SHV-28	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_004179754.1	class A broad-spectrum beta-lactamase SHV-28	NA	NA
SRR12072626	NA	Contig_134_50.3459	10786	11658	-	blaCTX-M-15	class A extended-spectrum beta-lactamase CTX-M-15	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	291	291	100.00	100.00	291	WP_000239590.1	class A extended-spectrum beta-lactamase CTX-M-15	NA	NA
SRR12072626	NA	Contig_14_45.7966	4447	5676	+	kdeA	multidrug efflux MFS transporter KdeA	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	410	410	100.00	100.00	410	ABR76310.1	multidrug efflux MFS transporter KdeA	NA	NA
SRR12072626	NA	Contig_152_43.7919	69	971	+	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTX	301	301	100.00	100.00	301	WP_000219391.1	Mph(A) family macrolide 2'-phosphotransferase	NA	NA
SRR12072626	NA	Contig_152_43.7919	5101	5958	+	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	class A broad-spectrum beta-lactamase TEM-1	NA	NA
SRR12072626	NA	Contig_152_43.7919	6131	6883	+	rmtB1	16S rRNA (guanine(1405)-N(7))-methyltransferase RmtB1	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEX	251	251	100.00	100.00	251	WP_012372818.1	16S rRNA (guanine(1405)-N(7))-methyltransferase RmtB1	NA	NA
SRR12072626	NA	Contig_158_54.5222	220	876	+	catA1	type A-1 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	219	219	100.00	100.00	219	WP_000412211.1	type A-1 chloramphenicol O-acetyltransferase	NA	NA
SRR12072626	NA	Contig_169_48.1642	1	729	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	PARTIAL_CONTIG_ENDX	243	300	81.00	100.00	243	BAB89353.1	CDF family cation-efflux transporter FieF	NA	NA
SRR12072626	NA	Contig_170_52.6206	31419	32600	-	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	394	394	100.00	99.49	394	ACN65732.1	multidrug efflux MFS transporter EmrD	NA	NA
SRR12072626	NA	Contig_179_52.0107	12870	16019	-	oqxB	multidrug efflux RND transporter permease subunit OqxB	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	BLASTX	1050	1050	100.00	99.90	1050	WP_021312368.1	multidrug efflux RND transporter permease subunit OqxB20	NA	NA
SRR12072626	NA	Contig_179_52.0107	16046	17218	-	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	EXACTX	391	391	100.00	100.00	391	WP_002914189.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	NA	NA
SRR12072626	NA	Contig_247_49.8507	10147	11946	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	600	600	100.00	99.67	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
SRR12072626	NA	Contig_247_49.8507	11936	13735	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	600	600	100.00	99.83	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
SRR12072626	NA	Contig_25_40.5796	292	1026	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	MACROLIDE	MACROLIDE	BLASTX	245	245	100.00	99.59	245	WP_002321849.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SRR12072626	NA	Contig_265_53.0973	42771	43187	-	fosA	FosA5 family fosfomycin resistance glutathione transferase	core	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	EXACTX	139	139	100.00	100.00	139	WP_004146118.1	FosA5 family fosfomycin resistance glutathione transferase	NA	NA
SRR12072626	NA	Contig_266_97.5455	2	676	-	blaNDM	NDM family subclass B1 metallo-beta-lactamase	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	PARTIAL_CONTIG_ENDX	225	270	83.33	100.00	225	WP_004201164.1	subclass B1 metallo-beta-lactamase NDM-1	NA	NA
SRR12072626	NA	Contig_278_54.938	61	612	-	aac(6')-Ib3	aminoglycoside N-acetyltransferase AAC(6')-Ib3	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	ALLELEX	184	184	100.00	100.00	184	WP_032488579.1	aminoglycoside N-acetyltransferase AAC(6')-Ib3	NA	NA
SRR12072626	NA	Contig_6_39.0123	116	1258	+	blaCMY-6	class C beta-lactamase CMY-6	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	381	381	100.00	100.00	381	WP_015058212.1	class C beta-lactamase CMY-6	NA	NA
SRR12072626	NA	Contig_99_63.7343	98	460	+	ble	bleomycin binding protein Ble-MBL	core	AMR	AMR	BLEOMYCIN	BLEOMYCIN	EXACTX	121	121	100.00	100.00	121	WP_004201167.1	bleomycin binding protein Ble-MBL	NA	NA
SRR12072647	NA	Contig_103_72.7861	9066	9497	-	pcoE	copper resistance system metallochaperone PcoE	plus	STRESS	METAL	COPPER	COPPER	BLASTX	144	144	100.00	92.36	144	CAA58532.1	copper resistance system metallochaperone PcoE	NA	NA
SRR12072647	NA	Contig_103_72.7861	9718	11115	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	466	466	100.00	99.57	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
SRR12072647	NA	Contig_103_72.7861	11115	11792	-	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTX	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
SRR12072647	NA	Contig_103_72.7861	11850	12776	-	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	EXACTX	309	309	100.00	100.00	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
SRR12072647	NA	Contig_103_72.7861	12784	13161	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTX	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
SRR12072647	NA	Contig_103_72.7861	13204	14091	-	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTX	296	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
SRR12072647	NA	Contig_103_72.7861	14100	15914	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTX	605	605	100.00	99.67	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
SRR12072647	NA	Contig_104_69.7283	7389	7811	-	fosA	FosA/FosA2 family fosfomycin resistance glutathione transferase	core	AMR	AMR	FOSFOMYCIN	FOSFOMYCIN	BLASTX	141	141	100.00	95.04	141	WP_038415208.1	fosfomycin resistance glutathione transferase FosA	NA	NA
SRR12072647	NA	Contig_10_74.6805	9795	10925	-	ncrC	Ni(II)/Co(II) efflux transporter permease subunit NcrC	plus	STRESS	METAL	COPPER/NICKEL	COPPER/NICKEL	BLASTX	377	376	99.73	94.96	377	ADF64798.1	Ni(II)/Co(II) efflux transporter permease subunit NcrC	NA	NA
SRR12072647	NA	Contig_10_74.6805	10941	11207	-	nirB	nickel-sensing transcriptional repressor NirB	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	89	89	100.00	96.63	89	AAR82964.1	nickel-sensing transcriptional repressor NirB	NA	NA
SRR12072647	NA	Contig_10_74.6805	11315	12598	-	ncrA	Metal Resistance	plus	STRESS	METAL	NICKEL	NICKEL	BLASTX	428	432	100.00	93.98	432	ABF61434.1	Metal Resistance	NA	NA
SRR12072647	NA	Contig_125_111.625	223	876	+	catA1	type A-1 chloramphenicol O-acetyltransferase	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	BLASTX	218	219	99.54	100.00	218	WP_000412211.1	type A-1 chloramphenicol O-acetyltransferase	NA	NA
SRR12072647	NA	Contig_133_63.6235	41754	42926	+	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	BLASTX	391	391	100.00	92.58	391	WP_002914189.1	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	NA	NA
SRR12072647	NA	Contig_133_63.6235	42953	46102	+	oqxB	multidrug efflux RND transporter permease subunit OqxB	core	AMR	AMR	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	BLASTX	1050	1050	100.00	96.86	1050	WP_012967412.1	multidrug efflux RND transporter permease subunit OqxB9	NA	NA
SRR12072647	NA	Contig_134_37.6502	350	1159	+	blaNDM-1	subclass B1 metallo-beta-lactamase NDM-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	270	270	100.00	100.00	270	WP_004201164.1	subclass B1 metallo-beta-lactamase NDM-1	NA	NA
SRR12072647	NA	Contig_134_37.6502	1166	1528	+	ble	bleomycin binding protein Ble-MBL	core	AMR	AMR	BLEOMYCIN	BLEOMYCIN	EXACTX	121	121	100.00	100.00	121	WP_004201167.1	bleomycin binding protein Ble-MBL	NA	NA
SRR12072647	NA	Contig_166_60.7899	5078	5653	-	terD	tellurium resistance membrane protein TerD	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTX	192	192	100.00	95.31	192	AAA98292.1	tellurium resistance membrane protein TerD	NA	NA
SRR12072647	NA	Contig_166_60.7899	5705	6742	-	terC	tellurium resistance membrane protein TerC	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTX	346	346	100.00	90.46	346	AAA98291.1	tellurium resistance membrane protein TerC	NA	NA
SRR12072647	NA	Contig_166_60.7899	6768	7220	-	terB	tellurium resistance membrane protein TerB	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTX	151	151	100.00	90.73	151	ACI12150.1	tellurium resistance membrane protein TerB	NA	NA
SRR12072647	NA	Contig_166_60.7899	8403	8981	-	terZ	tellurium resistance-associated protein TerZ	plus	STRESS	METAL	TELLURIUM	TELLURIUM	EXACTX	193	193	100.00	100.00	193	AAA86846.1	tellurium resistance-associated protein TerZ	NA	NA
SRR12072647	NA	Contig_166_60.7899	15552	16016	+	terW	tellurium resistance protein TerW	plus	STRESS	METAL	TELLURIUM	TELLURIUM	EXACTX	155	155	100.00	100.00	155	AAC44736.1	tellurium resistance protein TerW	NA	NA
SRR12072647	NA	Contig_172_67.4881	5871	6233	-	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	121	121	100.00	99.17	121	AAA88370.1	mercury resistance co-regulator MerD	NA	NA
SRR12072647	NA	Contig_172_67.4881	6348	6983	-	merB	organomercurial lyase MerB	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	EXACTX	212	212	100.00	100.00	212	AAA88369.1	organomercurial lyase MerB	NA	NA
SRR12072647	NA	Contig_172_67.4881	7281	7712	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	144	144	100.00	100.00	144	BAA36431.1	mercury resistance transcriptional regulator MerR	NA	NA
SRR12072647	NA	Contig_209_76.2967	2	1195	-	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	PARTIAL_CONTIG_ENDX	398	491	81.06	98.74	398	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
SRR12072647	NA	Contig_209_76.2967	1191	1868	-	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	226	226	100.00	97.79	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
SRR12072647	NA	Contig_209_76.2967	2058	3440	+	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	461	461	100.00	98.05	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
SRR12072647	NA	Contig_209_76.2967	3471	3821	+	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	117	117	100.00	97.44	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
SRR12072647	NA	Contig_209_76.2967	3938	5227	+	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100.00	96.28	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
SRR12072647	NA	Contig_209_76.2967	5241	8384	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	1048	1048	100.00	98.66	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
SRR12072647	NA	Contig_209_76.2967	9020	11485	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTX	822	824	99.64	95.14	823	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
SRR12072647	NA	Contig_240_56.8528	493	1134	+	qnrB1	quinolone resistance pentapeptide repeat protein QnrB1	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	214	214	100.00	100.00	214	WP_014386481.1	quinolone resistance pentapeptide repeat protein QnrB1	NA	NA
SRR12072647	NA	Contig_246_60.86	5283	6425	-	blaACT-45	cephalosporin-hydrolyzing class C beta-lactamase ACT-45	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	381	381	100.00	100.00	381	WP_032608349.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-45	NA	NA
SRR12072647	NA	Contig_4_58.299	167	955	-	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.00	100.00	263	WP_046622360.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NA	NA
SRR12072647	NA	Contig_52_82.5439	6838	7269	-	pcoE	copper resistance system metallochaperone PcoE	plus	STRESS	METAL	COPPER	COPPER	BLASTX	144	144	100.00	91.67	144	CAA58532.1	copper resistance system metallochaperone PcoE	NA	NA
SRR12072647	NA	Contig_52_82.5439	7490	8701	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	PARTIALX	404	466	86.70	98.02	404	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
SRR12072647	NA	Contig_54_58.1321	7668	8087	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	140	141	99.29	90.00	140	AAA21096.1	glutaredoxin-dependent arsenate reductase	NA	NA
SRR12072647	NA	Contig_67_63.6231	24001	24429	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	EXACTX	143	143	100.00	100.00	143	AAD11743.1	silver-binding protein SilE	NA	NA
SRR12072647	NA	Contig_70_59.3243	483	1358	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	BLASTX	292	300	97.33	90.41	292	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
SRR12072618	NA	Contig_124_91.7356	54914	56713	+	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	600	600	100.00	99.17	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
SRR12072618	NA	Contig_124_91.7356	56703	58502	+	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
SRR12072618	NA	Contig_128_96.4854	59407	60558	+	espX1	type III secretion system effector EspX1	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIALX	384	473	81.18	90.36	384	ADD54679.1	type III secretion system effector EspX1	NA	NA
SRR12072618	NA	Contig_13_88.0343	5960	6265	+	asr	acid resistance repetitive basic protein Asr	plus	STRESS	ACID	NA	NA	EXACTX	102	102	100.00	100.00	102	BAA15331.2	acid resistance repetitive basic protein Asr	NA	NA
SRR12072618	NA	Contig_151_147	192	833	+	qnrB6	quinolone resistance pentapeptide repeat protein QnrB6	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	214	214	100.00	100.00	214	WP_001749994.1	quinolone resistance pentapeptide repeat protein QnrB6	NA	NA
SRR12072618	NA	Contig_166_102.781	7783	8913	-	blaEC	BlaEC family class C beta-lactamase	plus	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTX	377	377	100.00	100.00	377	AAC77110.1	BlaEC family class C beta-lactamase	NA	NA
SRR12072618	NA	Contig_170_101.299	262	1470	+	mdtM	multidrug efflux MFS transporter MdtM	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	403	410	98.29	97.52	403	AAC77293.1	multidrug efflux MFS transporter MdtM	NA	NA
SRR12072618	NA	Contig_17_91.9684	4967	6148	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	394	394	100.00	100.00	394	BAE77620.1	multidrug efflux MFS transporter EmrD	NA	NA
SRR12072618	NA	Contig_206_155.456	109	528	-	ncrY	nickel resistance OB fold protein NcrY	plus	STRESS	METAL	NICKEL	NICKEL	EXACTX	140	140	100.00	100.00	140	ABF61437.1	nickel resistance OB fold protein NcrY	NA	NA
SRR12072618	NA	Contig_206_155.456	693	1820	-	ncrC	Ni(II)/Co(II) efflux transporter permease subunit NcrC	plus	STRESS	METAL	COPPER/NICKEL	COPPER/NICKEL	EXACTX	376	376	100.00	100.00	376	ADF64798.1	Ni(II)/Co(II) efflux transporter permease subunit NcrC	NA	NA
SRR12072618	NA	Contig_206_155.456	1836	2102	-	ncrB	nickel-sensing transcriptional repressor NcrB	plus	STRESS	METAL	NICKEL	NICKEL	EXACTX	89	89	100.00	100.00	89	ABF61435.1	nickel-sensing transcriptional repressor NcrB	NA	NA
SRR12072618	NA	Contig_206_155.456	2211	3506	-	ncrA	Metal Resistance	plus	STRESS	METAL	NICKEL	NICKEL	EXACTX	432	432	100.00	100.00	432	ABF61434.1	Metal Resistance	NA	NA
SRR12072618	NA	Contig_207_135.69	2884	3762	-	blaKPC-3	carbapenem-hydrolyzing class A beta-lactamase KPC-3	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004152396.1	carbapenem-hydrolyzing class A beta-lactamase KPC-3	NA	NA
SRR12072618	NA	Contig_207_135.69	12698	13555	+	blaTEM-1	class A broad-spectrum beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	class A broad-spectrum beta-lactamase TEM-1	NA	NA
SRR12072618	NA	Contig_207_135.69	14282	15115	-	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.00	100.00	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NA	NA
SRR12072618	NA	Contig_207_135.69	15118	15942	-	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	275	275	100.00	100.00	275	WP_109545041.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NA	NA
SRR12072618	NA	Contig_207_135.69	15982	16794	-	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NA	NA
SRR12072618	NA	Contig_225_90.2478	6750	7013	+	ymgB	biofilm/acid-resistance regulator AriR	plus	STRESS	ACID	NA	NA	EXACTX	88	88	100.00	100.00	88	AAC74250.1	biofilm/acid-resistance regulator AriR	NA	NA
SRR12072618	NA	Contig_259_132.323	451	627	-	iss	increased serum survival lipoprotein Iss	plus	VIRULENCE	VIRULENCE	NA	NA	PARTIAL_CONTIG_ENDX	59	113	52.21	100.00	59	AAN80033.1	increased serum survival lipoprotein Iss	NA	NA
SRR12072618	NA	Contig_263_94.4842	2563	3462	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	EXACTX	300	300	100.00	100.00	300	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
SRR12072618	NA	Contig_286_197.835	91	642	+	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	core	AMR	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEX	184	184	100.00	100.00	184	WP_063840321.1	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	NA	NA
SRR12072618	NA	Contig_286_197.835	742	1191	+	arr-3	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	core	AMR	AMR	RIFAMYCIN	RIFAMYCIN	EXACTX	150	150	100.00	100.00	150	WP_001749986.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-3	NA	NA
SRR12072618	NA	Contig_286_197.835	1327	1797	+	dfrA27	trimethoprim-resistant dihydrofolate reductase DfrA27	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.00	100.00	157	WP_001749985.1	trimethoprim-resistant dihydrofolate reductase DfrA27	NA	NA
SRR12072618	NA	Contig_286_197.835	1981	2823	+	aadA16	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	281	281	100.00	100.00	281	WP_001749984.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA16	NA	NA
SRR12072618	NA	Contig_296_95.6179	7223	11470	-	fdeC	intimin-like adhesin FdeC	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	1416	1416	100.00	94.07	1416	ABE05822.1	intimin-like adhesin FdeC	NA	NA
SRR12072618	NA	Contig_48_103.724	5528	8629	-	acrF	multidrug efflux RND transporter permease subunit AcrF	plus	AMR	AMR	EFFLUX	EFFLUX	EXACTX	1034	1034	100.00	100.00	1034	AAC76298.1	multidrug efflux RND transporter permease subunit AcrF	NA	NA
SRR12072618	NA	Contig_51_102.302	2949	3371	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	141	141	100.00	94.33	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NA	NA
SRR12072618	NA	Contig_51_102.302	3387	4673	-	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	429	429	100.00	93.94	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
SRR12072618	NA	Contig_51_102.302	4730	5080	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTX	117	117	100.00	100.00	117	BAE77793.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
SRR12072618	NA	Contig_75_234.873	7	843	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
SRR12072618	NA	Contig_75_234.873	840	1184	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
SRR12072606	NA	Contig_113_57.7443	3401	5065	-	eilA	HilA family transcriptional regulator EilA	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	555	565	98.23	99.46	555	AEQ14997.1	HilA family transcriptional regulator EilA	NA	NA
SRR12072606	NA	Contig_129_40.8205	3523	4710	+	emrD	multidrug efflux MFS transporter EmrD	plus	AMR	AMR	EFFLUX	EFFLUX	BLASTX	396	396	100.00	99.75	396	EFF04178.1	multidrug efflux MFS transporter EmrD	NA	NA
SRR12072606	NA	Contig_134_32.5177	1949	3748	-	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	600	600	100.00	99.50	600	AAC69584.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NA	NA
SRR12072606	NA	Contig_134_32.5177	3738	5537	-	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	plus	VIRULENCE	VIRULENCE	NA	NA	BLASTX	600	600	100.00	99.50	600	CAA21388.1	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NA	NA
